0.00 8000.00 0.0
4000.00 6928.20 0.0
6928.20 4000.00 0.0
8000.00 0.00 0.0
6928.20 -4000.00 0.0
4000.00 -6928.20 0.0
0.00 -8000.00 0.0
-4000.00 -6928.20 0.0
-6928.20 -4000.00 0.0
-8000.00 -0.00 0.0
-6928.20 4000.00 0.0
-4000.00 6928.20 0.0
0.00 5000.00 0.0
2500.00 4330.13 0.0
4330.13 2500.00 0.0
5000.00 0.00 0.0
4330.13 -2500.00 0.0
2500.00 -4330.13 0.0
0.00 -5000.00 0.0
-2500.00 -4330.13 0.0
-4330.13 -2500.00 0.0
-5000.00 -0.00 0.0
-4330.13 2500.00 0.0
-2500.00 4330.13 0.0
0.00 3000.00 0.0
1500.00 2598.08 0.0
2598.08 1500.00 0.0
3000.00 0.00 0.0
2598.08 -1500.00 0.0
1500.00 -2598.08 0.0
0.00 -3000.00 0.0
-1500.00 -2598.08 0.0
-2598.08 -1500.00 0.0
-3000.00 -0.00 0.0
-2598.08 1500.00 0.0
-1500.00 2598.08 0.0
1507.96 2593.46 0.0
2588.43 1516.59 0.0
2973.87 395.12 0.0
2990.04 -244.23 0.0
2780.82 -1125.64 0.0
917.34 -2856.31 0.0
-534.96 -2951.92 0.0
-1793.44 -2404.90 0.0
-2471.44 -1700.58 0.0
-2999.80 -34.84 0.0
-2665.99 1375.67 0.0
-1554.01 2566.13 0.0
5656.85 6656.85 0.0
6156.85 6522.88 0.0
6522.88 6156.85 0.0
6656.85 5656.85 0.0
6522.88 5156.85 0.0
6156.85 4790.83 0.0
5656.85 4656.85 0.0
5156.85 4790.83 0.0
4790.83 5156.85 0.0
4656.85 5656.85 0.0
4790.83 6156.85 0.0
5156.85 6522.88 0.0
5656.85 5656.85 0.0
827.50 -885.03 0.0
11483.70 3536.33 0.0
-1217.49 961.09 0.0
-1167.65 1261.39 0.0
-1151.10 1272.42 0.0
-1134.44 1294.47 0.0
-1106.83 1272.40 0.0
-1090.29 1272.40 0.0
-1162.17 1238.91 0.0
-1140.04 1249.93 0.0
-1117.90 1261.38 0.0
-1101.36 1261.37 0.0
-1073.75 1249.91 0.0
-1140.04 1227.87 0.0
-1106.85 1227.86 0.0
-1090.30 1238.89 0.0
-1068.17 1227.85 0.0
-1134.47 1205.82 0.0
-1095.79 1205.80 0.0
-1084.83 1205.80 0.0
-1112.45 1172.30 0.0
-1095.80 1172.29 0.0
-1068.18 1183.31 0.0
-1057.12 1183.31 0.0
-328.22 -3297.81 0.0
2315.23 -1795.94 0.0
-515.88 -640.33 0.0
-897.76 -2230.49 0.0
-1905.62 5798.26 0.0
-5641.54 -8442.11 0.0
-4060.57 3398.34 0.0
2703.27 4464.31 0.0
-664.58 2717.88 0.0
855.54 -2630.50 0.0
-8847.29 -763.26 0.0
-3787.82 106.45 0.0
5000.52 -4172.87 0.0
1003.98 805.36 0.0
-184.27 -773.98 0.0
1005.42 -4431.93 0.0
966.70 -4465.45 0.0
966.70 -4498.54 0.0
933.44 -4442.98 0.0
870.74 3095.87 0.0
859.67 3117.92 0.0
848.73 3051.32 0.0
903.92 3084.85 0.0
-178.70 -985.22 0.0
-5896.27 -1480.57 0.0
-5907.29 -1514.06 0.0
-5940.46 -1480.49 0.0
-5973.68 -1480.44 0.0
4197.69 1018.87 0.0
2292.60 -1029.04 0.0
2309.25 -1017.58 0.0
2336.89 -1029.02 0.0
2359.04 -1029.00 0.0
2370.00 -1028.99 0.0
2276.06 -1051.11 0.0
2298.20 -1040.07 0.0
2314.76 -1051.09 0.0
2336.91 -1051.07 0.0
2276.07 -1073.17 0.0
2292.63 -1073.16 0.0
2320.36 -1062.11 0.0
2336.92 -1073.13 0.0
2364.54 -1062.08 0.0
2265.01 -1095.66 0.0
2298.23 -1095.64 0.0
2314.79 -1095.62 0.0
2342.42 -1095.61 0.0
2370.04 -1084.56 0.0
2259.54 -1117.72 0.0
2292.66 -1117.70 0.0
2320.40 -1128.71 0.0
2353.50 -1117.66 0.0
2364.57 -1106.62 0.0
-2908.85 339.36 0.0
-2706.51 -2585.48 0.0
-2878.90 -3786.19 0.0
-2862.33 -3786.20 0.0
-2840.16 -3786.22 0.0
-2901.09 -3830.71 0.0
-2878.93 -3830.73 0.0
-2884.51 -3808.24 0.0
-2856.86 -3808.26 0.0
-2834.69 -3808.28 0.0
-2906.69 -3841.74 0.0
-2890.03 -3852.78 0.0
-2867.97 -3852.79 0.0
-2856.87 -3830.75 0.0
-2840.20 -3830.76 0.0
-2901.12 -3863.80 0.0
-2895.65 -3886.28 0.0
-2884.55 -3863.81 0.0
-2834.73 -3852.82 0.0
-2829.25 -3863.85 0.0
-2878.98 -3897.32 0.0
-2856.92 -3886.31 0.0
-2829.26 -3874.88 0.0
-1805.83 -4420.60 0.0
6739.25 1200.41 0.0
-2556.49 -1528.97 0.0
-139.90 1405.43 0.0
